"SID","entry","evaluation","replacement"
"642812588","dolphin","FOUND","dolphin"
"642812588","shrimp","FOUND","shrimp"
"642812588","crab","FOUND","crab"
"642812588","lobster","FOUND","lobster"
"642812588","iguana","REPLACE","lizard"
"642812588","bear","FOUND","bear"
"642812588","lion","FOUND","lion"
"642812588","tiger","FOUND","tiger"
"642812588","eagle","FOUND","eagle"
"642812588","falcon","FOUND","falcon"
"642812588","raven","FOUND","raven"
"642812588","lizard","FOUND","lizard"
"642812588","gecko","REPLACE","lizard"
"642812588","alligator","FOUND","alligator"
"642812588","crocodile","FOUND","crocodile"
"642812588","mammoth","FOUND","mammoth"
"642812588","kangaroo","FOUND","kangaroo"
"722249212","shark","FOUND","shark"
"722249212","stingray","REPLACE","shark"
"722249212","angelfish","REPLACE","fish"
"722249212","clownfish","REPLACE","fish"
"722249212","seahorse","REPLACE","fish"
"722249212","seadragon","REPLACE","eel"
"722249212","penguin","FOUND","penguin"
"722249212","polar","FOUND","polar"
"722249212","dolphin","FOUND","dolphin"
"722249212","sealion","REPLACE","stallion"
"722249212","seal","FOUND","seal"
"722249212","tiger","FOUND","tiger"
"722249212","panda","REPLACE","bear"
"722249212","mule","FOUND","mule"
"722249212","deer","FOUND","deer"
"722249212","bat","FOUND","bat"
"722249212","koala","REPLACE","foal"
"722249212","bear","FOUND","bear"
"722249212","bear","FOUND","bear"
"722249212","lemur","REPLACE","primate"
"722249212","ringtailed","REPLACE","primate"
"722249212","lemur","REPLACE","primate"
"722249212","lion","FOUND","lion"
"722249212","elephant","FOUND","elephant"
"722249212","kangaroo","FOUND","kangaroo"
"722249212","wallaby","REPLACE","kangaroo"
"722249212","emu","REPLACE","ostrich"
"722249212","ostrich","FOUND","ostrich"
"722249212","rhino","REPLACE","rhinoceros"
"722249212","hippo","REPLACE","hippopotamus"
"722249212","stork","FOUND","stork"
"722249212","guinea","FOUND","guinea"
"722249212","fowl","FOUND","fowl"
"722249212","zebra","FOUND","zebra"
"722249212","kudu","REPLACE","antelope"
"722249212","cow","FOUND","cow"
"722249212","horse","FOUND","horse"
"722249212","pig","FOUND","pig"
"722249212","sheep","FOUND","sheep"
"722249212","donkey","FOUND","donkey"
"722249212","ox","FOUND","ox"
"823316253","dog","FOUND","dog"
"823316253","cat","FOUND","cat"
"823316253","bird","FOUND","bird"
"823316253","elephant","FOUND","elephant"
"823316253","kangaroo","FOUND","kangaroo"
"823316253","cheetah","REPLACE","leopard"
"823316253","lion","FOUND","lion"
"823316253","tiger","FOUND","tiger"
"823316253","bear","FOUND","bear"
"823316253","iguana","REPLACE","lizard"
"823316253","kangaroo","FOUND","kangaroo"
"823316253","pelican","FOUND","pelican"
"823316253","penguin","FOUND","penguin"
"823316253","polar","FOUND","polar"
"823316253","grizzly","FOUND","grizzly"
"823316253","moose","FOUND","moose"
"823316253","turtle","FOUND","turtle"
"823316253","flamingo","REPLACE","stork"
"823316253","rhino","REPLACE","rhinoceros"
"823316253","toucan","REPLACE","parrot"
"823316253","parakeet","FOUND","parakeet"
"823316253","alligator","FOUND","alligator"
"823316253","crocodile","FOUND","crocodile"
"823316253","zebra","FOUND","zebra"
"823316253","horse","FOUND","horse"
"823316253","rooster","FOUND","rooster"
"823316253","chicken","FOUND","chicken"
"823316253","pony","FOUND","pony"
"704925696","penguin","FOUND","penguin"
"704925696","snake","FOUND","snake"
"704925696","elephant","FOUND","elephant"
"704925696","giraffe","REPLACE","zebra"
"704925696","dog","FOUND","dog"
"704925696","cat","FOUND","cat"
"704925696","gorilla","FOUND","gorilla"
"704925696","chimp","REPLACE","shrimp"
"704925696","ape","FOUND","ape"
"704925696","insect","FOUND","insect"
"704925696","butterfly","FOUND","butterfly"
"704925696","ladybug","FOUND","ladybug"
"704925696","beetle","FOUND","beetle"
"704925696","beetle","FOUND","beetle"
"704925696","worm","FOUND","worm"
"704925696","ant","FOUND","ant"
"704925696","ant","FOUND","ant"
"704925696","lizard","FOUND","lizard"
"704925696","anteater","REPLACE","sloth"
"704925696","human","FOUND","human"
"704925696","robin","FOUND","robin"
"704925696","cardinal","FOUND","cardinal"
"704925696","bluejay","REPLACE","bluebird"
"642390232","lion","FOUND","lion"
"642390232","tiger","FOUND","tiger"
"642390232","monkey","FOUND","monkey"
"642390232","baboon","FOUND","baboon"
"642390232","giraffe","REPLACE","zebra"
"642390232","elephant","FOUND","elephant"
"642390232","buffalo","FOUND","buffalo"
"642390232","polar","FOUND","polar"
"642390232","bear","FOUND","bear"
"642390232","grizzly","FOUND","grizzly"
"642390232","duck","FOUND","duck"
"642390232","crocodile","FOUND","crocodile"
"642390232","alligator","FOUND","alligator"
"642390232","crocodile","FOUND","crocodile"
"642390232","panda","REPLACE","bear"
"642390232","sheep","FOUND","sheep"
"642390232","goat","FOUND","goat"
"642390232","cow","FOUND","cow"
"642390232","pony","FOUND","pony"
"642390232","horse","FOUND","horse"
"443681266","dog","FOUND","dog"
"443681266","cat","FOUND","cat"
"443681266","fish","FOUND","fish"
"443681266","elephant","FOUND","elephant"
"443681266","cheetah","REPLACE","leopard"
"443681266","tiger","FOUND","tiger"
"443681266","lion","FOUND","lion"
"443681266","polar","FOUND","polar"
"443681266","turtle","FOUND","turtle"
"443681266","penguin","FOUND","penguin"
"443681266","giraffe","REPLACE","zebra"
"443681266","hamster","REPLACE","mouse"
"443681266","gerbil","REPLACE","mouse"
"443681266","squirrel","FOUND","squirrel"
"443681266","rabbit","FOUND","rabbit"
"443681266","coyote","FOUND","coyote"
"443681266","deer","FOUND","deer"
"443681266","walrus","FOUND","walrus"
"443681266","eel","FOUND","eel"
"600164385","dog","FOUND","dog"
"600164385","cat","FOUND","cat"
"600164385","fish","FOUND","fish"
"600164385","jellyfish","FOUND","jellyfish"
"600164385","shark","FOUND","shark"
"600164385","kangaroo","FOUND","kangaroo"
"600164385","camel","FOUND","camel"
"600164385","alligator","FOUND","alligator"
"600164385","leopard","FOUND","leopard"
"600164385","penguin","FOUND","penguin"
"600164385","polar","FOUND","polar"
"600164385","bear","FOUND","bear"
"600164385","bear","FOUND","bear"
"600164385","antelope","FOUND","antelope"
"600164385","anteater","REPLACE","sloth"
"600164385","lizard","FOUND","lizard"
"600164385","flamingo","REPLACE","stork"
"600164385","bird","FOUND","bird"
"600164385","peacock","FOUND","peacock"
"600164385","monkey","FOUND","monkey"
"600164385","chimp","REPLACE","shrimp"
"600164385","lion","FOUND","lion"
"600164385","tiger","FOUND","tiger"
"600164385","crocodile","FOUND","crocodile"
"256739546","lion","FOUND","lion"
"256739546","tiger","FOUND","tiger"
"256739546","flamingo","REPLACE","stork"
"256739546","monkey","FOUND","monkey"
"256739546","parrot","FOUND","parrot"
"256739546","ferret","FOUND","ferret"
"256739546","cat","FOUND","cat"
"256739546","dog","FOUND","dog"
"256739546","fish","FOUND","fish"
"256739546","chimp","REPLACE","shrimp"
"256739546","squirrel","FOUND","squirrel"
"256739546","zebra","FOUND","zebra"
"256739546","elephant","FOUND","elephant"
"256739546","jaguar","FOUND","jaguar"
"256739546","cheetah","REPLACE","leopard"
"256739546","rhino","REPLACE","rhinoceros"
"256739546","panda","REPLACE","bear"
"256739546","koala","REPLACE","foal"
"256739546","anteater","REPLACE","sloth"
"256739546","beaver","FOUND","beaver"
"256739546","porcupine","FOUND","porcupine"
"256739546","armadillo","REPLACE","possum"
"256739546","zebra","FOUND","zebra"
"174575632","chihuahua","REPLACE","dog"
"174575632","terrier","FOUND","terrier"
"174575632","cat","FOUND","cat"
"174575632","dog","FOUND","dog"
"174575632","bird","FOUND","bird"
"174575632","parakeet","FOUND","parakeet"
"174575632","pelican","FOUND","pelican"
"174575632","parrot","FOUND","parrot"
"174575632","pelican","FOUND","pelican"
"174575632","trex","REPLACE","fossil"
"174575632","koala","REPLACE","foal"
"174575632","kangaroo","FOUND","kangaroo"
"174575632","giraffe","REPLACE","zebra"
"174575632","elephant","FOUND","elephant"
"174575632","tiger","FOUND","tiger"
"174575632","zebra","FOUND","zebra"
"174575632","lice","FOUND","lice"
"174575632","stickbug","REPLACE","insect"
"174575632","stinkbug","REPLACE","insect"
"174575632","beetle","FOUND","beetle"
"787839024","tiger","FOUND","tiger"
"787839024","dolphin","FOUND","dolphin"
"787839024","lion","FOUND","lion"
"787839024","penguin","FOUND","penguin"
"787839024","flamingo","REPLACE","stork"
"787839024","seagull","REPLACE","gull"
"787839024","pigeon","FOUND","pigeon"
"787839024","woodpecker","FOUND","woodpecker"
"787839024","iguana","REPLACE","lizard"
"787839024","snake","FOUND","snake"
"787839024","snail","FOUND","snail"
"787839024","goldfish","FOUND","goldfish"
"787839024","clownfish","REPLACE","fish"
"787839024","dog","FOUND","dog"
"787839024","cat","FOUND","cat"
"787839024","gerbil","REPLACE","mouse"
"787839024","snake","FOUND","snake"
"787839024","hamster","REPLACE","mouse"
"787839024","rabbit","FOUND","rabbit"
"787839024","reptile","FOUND","reptile"
"787839024","polar","FOUND","polar"
"787839024","grizzly","FOUND","grizzly"
"787839024","bear","FOUND","bear"
"787839024","hedgehog","FOUND","hedgehog"
"787839024","porcupine","FOUND","porcupine"
"787839024","dinosaur","REPLACE","fossil"
"706477239","cow","FOUND","cow"
"706477239","pig","FOUND","pig"
"706477239","dog","FOUND","dog"
"706477239","cat","FOUND","cat"
"706477239","fish","FOUND","fish"
"706477239","bird","FOUND","bird"
"706477239","horse","FOUND","horse"
"706477239","elephant","FOUND","elephant"
"706477239","tiger","FOUND","tiger"
"706477239","cheetah","REPLACE","leopard"
"706477239","penguin","FOUND","penguin"
"706477239","fish","FOUND","fish"
"706477239","shark","FOUND","shark"
"706477239","dolphin","FOUND","dolphin"
"706477239","whale","FOUND","whale"
"706477239","ant","FOUND","ant"
"706477239","centipede","FOUND","centipede"
"706477239","millipede","REPLACE","insect"
"706477239","lizard","FOUND","lizard"
"706477239","iguana","REPLACE","lizard"
"706477239","snake","FOUND","snake"
"706477239","mouse","FOUND","mouse"
"706477239","rat","FOUND","rat"
"706477239","parrot","FOUND","parrot"
"706477239","worm","FOUND","worm"
"706477239","elephant","FOUND","elephant"
"706477239","monkey","FOUND","monkey"
"706477239","gorilla","FOUND","gorilla"
"663737401","bear","FOUND","bear"
"663737401","tiger","FOUND","tiger"
"663737401","rabbit","FOUND","rabbit"
"663737401","hamster","REPLACE","mouse"
"663737401","gerbil","REPLACE","mouse"
"663737401","bird","FOUND","bird"
"663737401","tiger","FOUND","tiger"
"663737401","dolphin","FOUND","dolphin"
"663737401","seal","FOUND","seal"
"663737401","horse","FOUND","horse"
"663737401","kangaroo","FOUND","kangaroo"
"663737401","cheetah","REPLACE","leopard"
"663737401","zebra","FOUND","zebra"
"663737401","ostrich","FOUND","ostrich"
"663737401","rhino","REPLACE","rhinoceros"
"663737401","hippo","REPLACE","hippopotamus"
"663737401","whale","FOUND","whale"
"663737401","jaguar","FOUND","jaguar"
"663737401","dog","FOUND","dog"
"663737401","cat","FOUND","cat"
"663737401","monkey","FOUND","monkey"
"663737401","alligator","FOUND","alligator"
"663737401","crocodile","FOUND","crocodile"
"663737401","toucan","REPLACE","parrot"
"836762645","horse","FOUND","horse"
"836762645","puppy","FOUND","puppy"
"836762645","dog","FOUND","dog"
"836762645","pig","FOUND","pig"
"836762645","donkey","FOUND","donkey"
"836762645","mule","FOUND","mule"
"836762645","goose","FOUND","goose"
"836762645","duck","FOUND","duck"
"836762645","fish","FOUND","fish"
"836762645","cheetah","REPLACE","leopard"
"836762645","lion","FOUND","lion"
"836762645","leopard","FOUND","leopard"
"836762645","jaguar","FOUND","jaguar"
"836762645","monkey","FOUND","monkey"
"836762645","gorilla","FOUND","gorilla"
"836762645","ape","FOUND","ape"
"836762645","snake","FOUND","snake"
"836762645","bee","FOUND","bee"
"074803396","zebra","FOUND","zebra"
"074803396","tiger","FOUND","tiger"
"074803396","lizard","FOUND","lizard"
"074803396","snake","FOUND","snake"
"074803396","koala","REPLACE","foal"
"074803396","shark","FOUND","shark"
"074803396","fish","FOUND","fish"
"074803396","rainbow","REPLACE","fish"
"074803396","bunny","FOUND","bunny"
"074803396","dog","FOUND","dog"
"074803396","cat","FOUND","cat"
"074803396","hamster","REPLACE","mouse"
"074803396","gopher","FOUND","gopher"
"074803396","leopard","FOUND","leopard"
"762911839","dog","FOUND","dog"
"762911839","cat","FOUND","cat"
"762911839","lion","FOUND","lion"
"762911839","tiger","FOUND","tiger"
"762911839","zebra","FOUND","zebra"
"762911839","chicken","FOUND","chicken"
"762911839","fish","FOUND","fish"
"762911839","giraffe","REPLACE","zebra"
"762911839","wolf","FOUND","wolf"
"762911839","mouse","FOUND","mouse"
"762911839","platypus","REPLACE","otter"
"762911839","beaver","FOUND","beaver"
"762911839","duck","FOUND","duck"
"762911839","goose","FOUND","goose"
"762911839","bird","FOUND","bird"
"613426003","dog","FOUND","dog"
"613426003","cat","FOUND","cat"
"613426003","horse","FOUND","horse"
"613426003","frog","FOUND","frog"
"613426003","butterfly","FOUND","butterfly"
"613426003","cricket","FOUND","cricket"
"613426003","spider","FOUND","spider"
"613426003","giraffe","REPLACE","zebra"
"613426003","elephant","FOUND","elephant"
"613426003","rhino","REPLACE","rhinoceros"
"613426003","hippo","REPLACE","hippopotamus"
"613426003","eagle","FOUND","eagle"
"613426003","tiger","FOUND","tiger"
"613426003","lion","FOUND","lion"
"613426003","bear","FOUND","bear"
"613426003","polar","FOUND","polar"
"613426003","dolphin","FOUND","dolphin"
"613426003","penguin","FOUND","penguin"
"613426003","lizard","FOUND","lizard"
"613426003","snake","FOUND","snake"
"613426003","tarantula","REPLACE","spider"
"613426003","shark","FOUND","shark"
"613426003","lemur","REPLACE","primate"
"613426003","sloth","FOUND","sloth"
"613426003","zebra","FOUND","zebra"
"613426003","wildebeest","REPLACE","antelope"
"613426003","deer","FOUND","deer"
"613426003","rabbit","FOUND","rabbit"
"613426003","kangaroo","FOUND","kangaroo"
"492566573","giraffe","REPLACE","zebra"
"492566573","elephant","FOUND","elephant"
"492566573","monkey","FOUND","monkey"
"492566573","oscar","FOUND","oscar"
"492566573","ostrich","FOUND","ostrich"
"492566573","fish","FOUND","fish"
"492566573","shark","FOUND","shark"
"492566573","whale","FOUND","whale"
"492566573","bird","FOUND","bird"
"492566573","hamster","REPLACE","mouse"
"492566573","rat","FOUND","rat"
"492566573","cat","FOUND","cat"
"492566573","dog","FOUND","dog"
"492566573","horse","FOUND","horse"
"492566573","pig","FOUND","pig"
"492566573","cow","FOUND","cow"
"492566573","chicken","FOUND","chicken"
"492566573","seal","FOUND","seal"
"482082763","giraffe","REPLACE","zebra"
"482082763","hippo","REPLACE","hippopotamus"
"482082763","elephant","FOUND","elephant"
"482082763","donkey","FOUND","donkey"
"482082763","horse","FOUND","horse"
"482082763","dog","FOUND","dog"
"482082763","cat","FOUND","cat"
"482082763","tarantula","REPLACE","spider"
"482082763","fish","FOUND","fish"
"482082763","raccoon","REPLACE","possum"
"482082763","deer","FOUND","deer"
"482082763","frog","FOUND","frog"
"482082763","snake","FOUND","snake"
"482082763","parrot","FOUND","parrot"
"482082763","macaw","REPLACE","parrot"
"482082763","zebra","FOUND","zebra"
"482082763","flamingo","REPLACE","stork"
"482082763","duck","FOUND","duck"
"482082763","turtle","FOUND","turtle"
"482082763","cheetah","REPLACE","leopard"
"482082763","jaguar","FOUND","jaguar"
"482082763","panther","FOUND","panther"
"482082763","lion","FOUND","lion"
"198983524","cat","FOUND","cat"
"198983524","dog","FOUND","dog"
"198983524","butterfly","FOUND","butterfly"
"198983524","bee","FOUND","bee"
"198983524","bee","FOUND","bee"
"198983524","lion","FOUND","lion"
"198983524","zebra","FOUND","zebra"
"198983524","tiger","FOUND","tiger"
"198983524","elephant","FOUND","elephant"
"198983524","bear","FOUND","bear"
"198983524","kangaroo","FOUND","kangaroo"
"198983524","dolphin","FOUND","dolphin"
"198983524","fish","FOUND","fish"
"198983524","zebra","FOUND","zebra"
"198983524","fly","FOUND","fly"
"198983524","flea","FOUND","flea"
"198983524","tiger","FOUND","tiger"
"198983524","squirrel","FOUND","squirrel"
"198983524","raccoon","REPLACE","possum"
"198983524","possum","FOUND","possum"
"198983524","rat","FOUND","rat"
"198983524","mouse","FOUND","mouse"
"198983524","snake","FOUND","snake"
"198983524","bird","FOUND","bird"
"643791071","lion","FOUND","lion"
"643791071","tiger","FOUND","tiger"
"643791071","bear","FOUND","bear"
"643791071","giraffe","REPLACE","zebra"
"643791071","elephant","FOUND","elephant"
"643791071","dolphin","FOUND","dolphin"
"643791071","whale","FOUND","whale"
"643791071","snake","FOUND","snake"
"643791071","rabbit","FOUND","rabbit"
"643791071","lizard","FOUND","lizard"
"643791071","spider","FOUND","spider"
"643791071","bat","FOUND","bat"
"643791071","raccoon","REPLACE","possum"
"643791071","fox","FOUND","fox"
"643791071","wolf","FOUND","wolf"
"643791071","meerkat","REPLACE","rodents"
"643791071","deer","FOUND","deer"
"643791071","fish","FOUND","fish"
"072141573","tiger","FOUND","tiger"
"072141573","lion","FOUND","lion"
"072141573","zebra","FOUND","zebra"
"072141573","mammoth","FOUND","mammoth"
"072141573","elephant","FOUND","elephant"
"072141573","manatee","REPLACE","narwhale"
"072141573","hippo","REPLACE","hippopotamus"
"072141573","giraffe","REPLACE","zebra"
"072141573","panda","REPLACE","bear"
"072141573","lemur","REPLACE","primate"
"072141573","sloth","FOUND","sloth"
"072141573","fish","FOUND","fish"
"072141573","eel","FOUND","eel"
"072141573","barracuda","REPLACE","fish"
"072141573","shark","FOUND","shark"
"072141573","dolphin","FOUND","dolphin"
"072141573","whale","FOUND","whale"
"072141573","monkey","FOUND","monkey"
"072141573","ape","FOUND","ape"
"072141573","gorilla","FOUND","gorilla"
"072141573","chimp","REPLACE","shrimp"
"072141573","eagle","FOUND","eagle"
"072141573","eagle","FOUND","eagle"
"072141573","hawk","FOUND","hawk"
"566255711","wolf","FOUND","wolf"
"566255711","bear","FOUND","bear"
"566255711","trex","REPLACE","fossil"
"566255711","dragon","FOUND","dragon"
"566255711","pegasus","FOUND","pegasus"
"566255711","stegosaurus","REPLACE","fossil"
"566255711","triceratops","REPLACE","fossil"
"566255711","monster","FOUND","monster"
"566255711","turtle","FOUND","turtle"
"566255711","piranha","REPLACE","fish"
"566255711","frog","FOUND","frog"
"566255711","turtle","FOUND","turtle"
"566255711","tortoise","FOUND","tortoise"
"566255711","meerkat","REPLACE","rodents"
"692791869","dog","FOUND","dog"
"692791869","cat","FOUND","cat"
"692791869","elephant","FOUND","elephant"
"692791869","squirrel","FOUND","squirrel"
"692791869","lion","FOUND","lion"
"692791869","lioness","FOUND","lioness"
"692791869","fish","FOUND","fish"
"692791869","deer","FOUND","deer"
"692791869","rabbit","FOUND","rabbit"
"692791869","squirrel","FOUND","squirrel"
"692791869","hamster","REPLACE","mouse"
"692791869","bird","FOUND","bird"
"692791869","cow","FOUND","cow"
"692791869","lizard","FOUND","lizard"
"692791869","porcupine","FOUND","porcupine"
"692791869","koala","REPLACE","foal"
"692791869","bluejay","REPLACE","bluebird"
"692791869","hippo","REPLACE","hippopotamus"
"692791869","giraffe","REPLACE","zebra"
"823246566","giraffe","REPLACE","zebra"
"823246566","orangutan","REPLACE","primate"
"823246566","monkey","FOUND","monkey"
"823246566","elephant","FOUND","elephant"
"823246566","bird","FOUND","bird"
"823246566","eagle","FOUND","eagle"
"823246566","jaguar","FOUND","jaguar"
"823246566","cheetah","REPLACE","leopard"
"823246566","frog","FOUND","frog"
"823246566","toad","FOUND","toad"
"823246566","flamingo","REPLACE","stork"
"823246566","lion","FOUND","lion"
"823246566","mouse","FOUND","mouse"
"823246566","bat","FOUND","bat"
"823246566","fish","FOUND","fish"
"823246566","ape","FOUND","ape"
"823246566","chimp","REPLACE","shrimp"
"823246566","rhino","REPLACE","rhinoceros"
"459233509","cat","FOUND","cat"
"459233509","dog","FOUND","dog"
"459233509","fish","FOUND","fish"
"459233509","tiger","FOUND","tiger"
"459233509","lion","FOUND","lion"
"459233509","rabbit","FOUND","rabbit"
"459233509","raccoon","REPLACE","possum"
"459233509","deer","FOUND","deer"
"459233509","mammoth","FOUND","mammoth"
"459233509","whale","FOUND","whale"
"459233509","shark","FOUND","shark"
"459233509","bird","FOUND","bird"
"459233509","penguin","FOUND","penguin"
"459233509","wolf","FOUND","wolf"
"459233509","badger","FOUND","badger"
"459233509","fish","FOUND","fish"
"459233509","baboon","FOUND","baboon"
"459233509","gorilla","FOUND","gorilla"
"459233509","ape","FOUND","ape"
"826471010","monkey","FOUND","monkey"
"826471010","elephant","FOUND","elephant"
"826471010","giraffe","REPLACE","zebra"
"826471010","bird","FOUND","bird"
"826471010","parrot","FOUND","parrot"
"826471010","hippo","REPLACE","hippopotamus"
"826471010","eagle","FOUND","eagle"
"826471010","turtle","FOUND","turtle"
"826471010","tiger","FOUND","tiger"
"826471010","lion","FOUND","lion"
"826471010","cheetah","REPLACE","leopard"
"826471010","donkey","FOUND","donkey"
"826471010","horse","FOUND","horse"
"826471010","fish","FOUND","fish"
"826471010","cow","FOUND","cow"
"826471010","gorilla","FOUND","gorilla"
"826471010","snake","FOUND","snake"
"826471010","spider","FOUND","spider"
"826471010","alligator","FOUND","alligator"
"588241255","dog","FOUND","dog"
"588241255","cat","FOUND","cat"
"588241255","ferret","FOUND","ferret"
"588241255","hamster","REPLACE","mouse"
"588241255","mouse","FOUND","mouse"
"588241255","bird","FOUND","bird"
"588241255","parrot","FOUND","parrot"
"588241255","elephant","FOUND","elephant"
"588241255","giraffe","REPLACE","zebra"
"588241255","rhino","REPLACE","rhinoceros"
"588241255","snake","FOUND","snake"
"588241255","gorilla","FOUND","gorilla"
"588241255","ape","FOUND","ape"
"588241255","monkey","FOUND","monkey"
"588241255","squirrel","FOUND","squirrel"
